UID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Power_proxy,Tool_wear_norm,FailureMode
212,L,303.6,312.9,1873,23.5,86.4,0,0,0,0,0,0,9.299999999999955,4609.292381469385,0.3756521739130434,NORMAL
213,L,303.3,311.4,1658,30.5,88.4,0,0,0,0,0,0,8.099999999999966,5295.5732966460755,0.38434782608695645,NORMAL
214,L,298.1,307.9,1665,32.0,90.4,0,0,0,0,0,0,9.799999999999955,5579.468552775473,0.39304347826086944,NORMAL
215,L,303.6,312.4,1363,53.1,93.2,1,0,1,0,0,0,8.799999999999955,7579.123692711912,0.4052173913043477,HDF
216,L,300.8,312.0,1416,46.5,96.0,0,0,0,0,0,0,11.199999999999989,6895.167556098879,0.41739130434782595,NORMAL
217,L,302.3,310.8,1465,43.8,98.0,0,0,0,0,0,0,8.5,6719.552526763208,0.426086956521739,NORMAL
218,L,304.1,313.0,1566,37.2,100.0,0,0,0,0,0,0,8.899999999999977,6100.470278446804,0.43478260869565205,NORMAL
219,L,298.9,310.6,1585,38.1,102.0,0,0,0,0,0,0,11.700000000000045,6323.868932043574,0.4434782608695651,NORMAL
220,L,297.4,308.3,1548,46.6,104.8,0,0,0,0,0,0,10.900000000000034,7554.148031115874,0.45565217391304336,NORMAL
221,L,302.3,311.5,1794,26.1,106.8,0,0,0,0,0,0,9.199999999999989,4903.334981869877,0.4643478260869564,NORMAL
222,L,301.5,310.4,1425,54.4,109.6,1,0,1,0,0,0,8.899999999999977,8117.875416876024,0.4765217391304346,HDF
223,L,297.3,308.2,1446,53.5,112.4,0,0,0,0,0,0,10.899999999999977,8101.224975812,0.48869565217391286,NORMAL
224,L,302.1,310.6,1439,40.0,114.4,1,0,1,0,0,0,8.5,6027.669104687616,0.4973913043478259,HDF
225,L,300.7,309.6,1505,34.9,116.4,0,0,0,0,0,0,8.900000000000034,5500.352777782569,0.506086956521739,NORMAL
226,L,298.6,309.7,1925,22.1,119.2,0,0,0,0,0,0,11.099999999999966,4455.040182178126,0.5182608695652172,NORMAL
227,L,300.5,311.1,1547,37.2,121.2,0,0,0,0,0,0,10.600000000000023,6026.454355528229,0.5269565217391302,NORMAL
228,L,300.3,311.7,1317,56.5,124.0,0,0,0,0,0,0,11.399999999999977,7792.249338331445,0.5391304347826085,NORMAL
229,L,298.6,309.5,1450,44.3,126.0,0,0,0,0,0,0,10.899999999999977,6726.6734701113455,0.5478260869565216,NORMAL
230,L,301.4,310.7,1425,45.1,128.8,1,0,1,0,0,0,9.300000000000011,6730.076862152733,0.5599999999999998,HDF
231,L,296.9,308.0,1332,53.9,131.6,0,0,0,0,0,0,11.100000000000023,7518.3338748649485,0.5721739130434781,NORMAL
232,L,300.4,311.8,1636,32.3,133.6,0,0,0,0,0,0,11.400000000000034,5533.685075837157,0.5808695652173912,NORMAL
233,L,297.4,308.1,1749,25.9,135.6,0,0,0,0,0,0,10.700000000000045,4743.710659140979,0.5895652173913042,NORMAL
234,L,303.2,311.4,1351,53.8,138.4,1,0,1,0,0,0,8.199999999999989,7611.429737166326,0.6017391304347826,HDF
235,L,301.0,310.8,1527,45.3,141.2,0,0,0,0,0,0,9.800000000000011,7243.790092867736,0.6139130434782608,NORMAL
236,L,298.2,309.0,1377,57.8,144.0,0,0,0,0,0,0,10.800000000000011,8334.708141826794,0.6260869565217392,NORMAL
237,L,298.8,308.4,1484,39.2,146.0,0,0,0,0,0,0,9.599999999999966,6091.841370624944,0.6347826086956522,NORMAL
238,L,300.6,310.2,1318,51.0,148.8,0,0,0,0,0,0,9.599999999999966,7039.05249963329,0.6469565217391304,NORMAL
239,L,299.5,309.1,1415,49.2,151.6,0,0,0,0,0,0,9.600000000000023,7290.379911920474,0.6591304347826088,NORMAL
240,L,299.2,308.2,1466,41.3,153.6,0,0,0,0,0,0,9.0,6340.341349523896,0.6678260869565218,NORMAL
241,L,297.0,307.7,1447,46.4,156.4,0,0,0,0,0,0,10.699999999999989,7030.968134538052,0.6800000000000002,NORMAL
242,L,301.7,310.2,1471,51.1,159.2,0,0,0,0,0,0,8.5,7871.585024810098,0.6921739130434784,NORMAL
243,L,302.0,311.0,1563,36.2,161.2,0,0,0,0,0,0,9.0,5925.1065765234225,0.7008695652173915,NORMAL
244,L,302.8,312.4,1376,57.1,164.0,0,0,0,0,0,0,9.599999999999966,8227.78927184962,0.7130434782608698,NORMAL
245,L,301.1,310.7,1436,45.3,166.8,0,0,0,0,0,0,9.599999999999966,6812.103846337964,0.7252173913043481,NORMAL
246,L,297.6,309.3,1543,34.3,168.8,0,0,0,0,0,0,11.699999999999989,5542.282567732481,0.7339130434782611,NORMAL
247,L,302.1,310.7,1314,52.8,171.6,1,0,1,0,0,0,8.599999999999966,7265.372834397899,0.7460869565217395,HDF
248,L,300.8,311.7,1753,29.0,173.6,0,0,0,0,0,0,10.899999999999977,5323.6381910181435,0.7547826086956525,NORMAL
249,L,302.7,311.7,1480,45.2,176.4,1,0,0,0,0,1,9.0,7005.33273848476,0.7669565217391309,RNF
250,L,298.5,308.4,1733,26.0,178.4,0,0,0,0,0,0,9.899999999999977,4718.4627261816295,0.7756521739130439,NORMAL
251,L,300.5,310.6,1499,45.2,181.2,0,0,0,0,0,0,10.100000000000023,7095.266064181524,0.7878260869565222,NORMAL
252,L,299.1,310.2,1695,29.6,183.2,0,0,0,0,0,0,11.099999999999966,5253.99955386357,0.7965217391304352,NORMAL
253,L,300.5,310.3,1683,31.5,185.2,0,0,0,0,0,0,9.800000000000011,5551.665457791203,0.8052173913043482,NORMAL
254,L,302.7,310.5,1563,35.0,187.2,0,0,0,0,0,0,7.800000000000011,5728.694203820988,0.8139130434782613,NORMAL
255,L,299.7,309.3,1592,34.2,189.2,0,0,0,0,0,0,9.600000000000023,5701.613675147044,0.8226086956521743,NORMAL
256,L,302.2,310.8,1827,23.8,192.0,0,0,0,0,0,0,8.600000000000023,4553.487223966118,0.8347826086956527,NORMAL
257,L,303.2,311.4,1349,51.1,194.8,1,0,1,0,0,0,8.199999999999989,7218.741127443114,0.8469565217391309,HDF
258,L,304.1,313.1,1550,30.9,196.8,0,0,0,0,0,0,9.0,5015.552671456105,0.855652173913044,NORMAL
259,L,303.9,313.2,1393,46.5,199.6,1,0,1,0,0,0,9.300000000000011,6783.169777998402,0.8678260869565223,HDF
260,L,300.7,311.9,1485,38.8,201.6,0,0,0,0,0,0,11.199999999999989,6033.742850484557,0.8765217391304354,NORMAL
261,L,298.0,307.8,1716,26.6,203.6,0,0,0,0,0,0,9.800000000000011,4779.996054289943,0.8852173913043484,NORMAL
262,L,298.9,308.9,1450,47.5,206.4,0,0,0,0,0,0,10.0,7212.573133866567,0.8973913043478268,NORMAL
263,L,297.5,308.5,1691,33.1,208.4,0,0,0,0,0,0,11.0,5861.38460553311,0.9060869565217398,NORMAL
264,L,300.3,311.8,1551,37.2,210.0,1,1,0,0,0,0,11.5,6042.036655090035,0.9130434782608695,TWF
265,L,300.0,309.1,1465,40.6,2.0,0,0,0,0,0,0,9.100000000000023,6228.626314762244,0.008695652173913044,NORMAL
266,L,296.8,308.0,1561,38.3,4.0,0,0,0,0,0,0,11.199999999999989,6260.806695510514,0.017391304347826087,NORMAL
267,L,302.7,310.6,1686,26.3,6.0,0,0,0,0,0,0,7.900000000000034,4643.46243756493,0.02608695652173913,NORMAL
268,L,299.6,310.2,1468,48.0,8.8,0,0,0,0,0,0,10.599999999999966,7378.972824751707,0.0382608695652174,NORMAL
269,L,300.0,309.5,1925,21.9,11.6,0,0,0,0,0,0,9.5,4414.723076457057,0.05043478260869566,NORMAL
270,L,301.3,310.1,1531,41.6,13.6,0,0,0,0,0,0,8.800000000000011,6669.559315669084,0.0591304347826087,NORMAL
271,L,298.4,308.1,1279,53.1,16.4,0,0,0,0,0,0,9.700000000000045,7112.031696976182,0.07130434782608697,NORMAL
272,L,301.1,310.2,1455,55.3,19.2,0,0,0,0,0,0,9.099999999999966,8425.908576560503,0.08347826086956522,NORMAL
273,L,302.7,312.4,1444,48.7,22.0,0,0,0,0,0,0,9.699999999999989,7364.186395328809,0.0956521739130435,NORMAL
274,L,300.5,311.0,2074,18.9,24.8,0,0,0,0,0,0,10.5,4104.867793033495,0.10782608695652175,NORMAL
275,L,298.9,308.3,1660,34.4,26.8,0,0,0,0,0,0,9.400000000000034,5979.916896353051,0.1165217391304348,NORMAL
276,L,298.0,308.2,1514,37.9,28.8,0,0,0,0,0,0,10.199999999999989,6008.8823806191485,0.12521739130434784,NORMAL
277,L,301.4,310.9,1536,38.3,30.8,0,0,0,0,0,0,9.5,6160.53752998344,0.13391304347826088,NORMAL
278,L,301.5,310.8,1512,38.9,32.8,0,0,0,0,0,0,9.300000000000011,6159.2808929220055,0.14260869565217393,NORMAL
279,L,301.9,310.8,1567,39.3,34.8,0,0,0,0,0,0,8.900000000000034,6448.96715150952,0.15130434782608698,NORMAL
280,L,298.6,308.9,1327,58.8,37.6,0,0,0,0,0,0,10.299999999999955,8171.031164574764,0.1634782608695652,NORMAL
281,L,297.3,308.2,1601,35.7,39.6,0,0,0,0,0,0,10.899999999999977,5985.330907692738,0.17217391304347826,NORMAL
282,L,297.4,308.3,1706,30.9,41.6,0,0,0,0,0,0,10.900000000000034,5520.343779034912,0.1808695652173913,NORMAL
283,L,302.2,311.2,1649,33.2,43.6,0,0,0,0,0,0,9.0,5733.07148958499,0.18956521739130436,NORMAL
284,L,298.2,308.7,1408,40.0,45.6,0,0,0,0,0,0,10.5,5897.816608339237,0.1982608695652174,NORMAL
285,L,301.5,310.4,1918,21.8,48.4,0,0,0,0,0,0,8.899999999999977,4378.584288965262,0.21043478260869564,NORMAL
286,L,298.6,309.6,1353,62.5,51.2,1,0,0,1,0,0,11.0,8855.364292306229,0.2226086956521739,PWF
287,L,304.4,313.6,1585,38.9,53.2,0,0,0,0,0,0,9.200000000000045,6456.653581535302,0.23130434782608694,NORMAL
288,L,298.3,309.4,1468,46.2,56.0,0,0,0,0,0,0,11.099999999999966,7102.2613438235185,0.2434782608695652,NORMAL
289,L,299.4,310.9,1751,27.8,58.0,0,0,0,0,0,0,11.5,5097.527295763774,0.25217391304347825,NORMAL
290,L,302.8,312.4,1368,49.5,60.8,0,0,0,0,0,0,9.599999999999966,7091.2029376828805,0.2643478260869565,NORMAL
291,L,300.9,310.8,1476,39.0,62.8,0,0,0,0,0,0,9.900000000000034,6028.087983708095,0.2730434782608695,NORMAL
292,L,303.5,311.9,1405,45.6,65.6,1,0,1,0,0,0,8.399999999999977,6709.185271006363,0.2852173913043478,HDF
293,L,300.4,310.2,1529,36.2,67.6,1,0,0,0,0,1,9.800000000000011,5796.217501922145,0.29391304347826086,RNF
294,L,300.5,310.6,1368,49.6,70.4,0,0,0,0,0,0,10.100000000000023,7105.52860018325,0.3060869565217391,NORMAL
295,L,297.9,309.2,1478,39.7,72.4,0,0,0,0,0,0,11.300000000000011,6144.599183254229,0.3147826086956521,NORMAL
296,L,298.1,308.7,1568,32.9,74.4,0,0,0,0,0,0,10.599999999999966,5402.198951308912,0.32347826086956516,NORMAL
297,L,300.4,311.8,1367,57.2,77.2,0,0,0,0,0,0,11.400000000000034,8188.288980218485,0.3356521739130434,NORMAL
298,L,301.6,310.7,1679,29.5,79.2,0,0,0,0,0,0,9.099999999999966,5186.821830954308,0.34434782608695647,NORMAL
299,L,303.9,313.0,1403,48.3,82.0,1,0,1,0,0,0,9.100000000000023,7096.323733708232,0.3565217391304347,HDF
300,L,301.3,311.3,1474,50.7,84.8,0,0,0,0,0,0,10.0,7825.895795651391,0.368695652173913,NORMAL
301,L,299.8,309.5,1495,39.6,86.8,0,0,0,0,0,0,9.699999999999989,6199.6189425940975,0.37739130434782603,NORMAL
302,L,301.1,310.6,1417,47.6,89.6,0,0,0,0,0,0,9.5,7063.263707016956,0.3895652173913043,NORMAL
303,L,299.4,310.6,1418,53.1,92.4,0,0,0,0,0,0,11.200000000000045,7884.957737538879,0.4017391304347825,NORMAL
304,L,301.1,310.9,1282,67.9,95.2,1,0,0,1,0,0,9.799999999999955,9115.624299705121,0.41391304347826074,PWF
305,L,298.6,310.2,1569,36.3,97.2,0,0,0,0,0,0,11.599999999999966,5964.282236913686,0.4226086956521738,NORMAL
306,L,300.7,310.2,1493,35.9,99.2,0,0,0,0,0,0,9.5,5612.842738732109,0.43130434782608684,NORMAL
307,L,300.8,311.7,1414,49.0,102.0,0,0,0,0,0,0,10.899999999999977,7255.612953220746,0.4434782608695651,NORMAL
308,L,301.7,310.1,2695,12.6,104.8,1,0,0,1,0,0,8.400000000000034,3555.968724598287,0.45565217391304336,PWF
309,L,302.7,311.8,1461,46.1,107.6,0,0,0,0,0,0,9.100000000000023,7053.095418794837,0.4678260869565216,NORMAL
310,L,303.3,311.5,1601,35.2,109.6,0,0,0,0,0,0,8.199999999999989,5901.50274371945,0.4765217391304346,NORMAL
311,L,299.2,310.1,1534,37.7,111.6,0,0,0,0,0,0,10.900000000000034,6056.13193412914,0.48521739130434766,NORMAL
312,L,302.4,312.0,1562,37.9,113.6,0,0,0,0,0,0,9.600000000000023,6199.388559132834,0.4939130434782607,NORMAL
313,L,298.8,308.4,1401,47.3,116.4,0,0,0,0,0,0,9.599999999999966,6939.495428441029,0.506086956521739,NORMAL
314,L,302.7,310.5,1351,41.8,118.4,1,0,1,0,0,0,7.800000000000011,5913.713067166402,0.5147826086956521,HDF
315,L,299.1,308.1,1479,40.7,120.4,0,0,0,0,0,0,9.0,6303.637075354457,0.5234782608695651,NORMAL
316,L,299.2,308.5,1442,46.5,123.2,1,0,1,0,0,0,9.300000000000011,7021.773740038547,0.5356521739130433,HDF
317,L,298.9,308.9,1453,40.8,125.2,0,0,0,0,0,0,10.0,6208.038410905718,0.5443478260869563,NORMAL
318,L,300.7,311.8,1564,36.8,127.2,0,0,0,0,0,0,11.100000000000023,6027.1664498630425,0.5530434782608694,NORMAL
319,L,302.7,310.7,1369,47.5,130.0,1,0,1,0,0,0,8.0,6809.663876043675,0.5652173913043477,HDF
320,L,303.1,311.2,1452,52.9,132.8,0,0,0,0,0,0,8.099999999999966,8043.608166545163,0.577391304347826,NORMAL
321,L,298.4,308.2,1604,34.9,134.8,0,0,0,0,0,0,9.800000000000011,5862.170003696505,0.586086956521739,NORMAL
322,L,300.0,309.5,1675,30.2,136.8,0,0,0,0,0,0,9.5,5297.248812727989,0.5947826086956521,NORMAL
323,L,298.5,308.8,1589,30.6,138.8,0,0,0,0,0,0,10.300000000000011,5091.830541085265,0.6034782608695651,NORMAL
324,L,301.5,310.9,1580,32.3,140.8,0,0,0,0,0,0,9.399999999999977,5344.267982776716,0.6121739130434782,NORMAL
325,L,301.1,311.3,1498,37.6,142.8,0,0,0,0,0,0,10.199999999999989,5898.319263163813,0.6208695652173912,NORMAL
326,L,302.3,311.7,1414,47.0,145.6,1,0,1,0,0,0,9.399999999999977,6959.465485742348,0.6330434782608695,HDF
327,L,302.7,312.4,1360,47.8,148.4,0,0,0,0,0,0,9.699999999999989,6807.621840818842,0.6452173913043479,NORMAL
328,L,304.4,313.6,1569,38.4,150.4,0,0,0,0,0,0,9.200000000000045,6309.323358057453,0.6539130434782608,NORMAL
329,L,298.8,309.7,1582,45.0,152.4,0,0,0,0,0,0,10.899999999999977,7454.999366968579,0.662608695652174,NORMAL
330,L,297.4,308.3,1801,26.9,155.2,0,0,0,0,0,0,10.900000000000034,5073.347504306645,0.6747826086956522,NORMAL
331,L,298.4,309.2,1425,45.5,158.0,0,0,0,0,0,0,10.800000000000011,6789.767122570939,0.6869565217391306,NORMAL
332,L,297.3,308.3,1333,55.2,160.8,0,0,0,0,0,0,11.0,7705.4471333127585,0.6991304347826088,NORMAL
333,L,298.8,308.5,1446,37.0,162.8,0,0,0,0,0,0,9.699999999999989,5602.716338412037,0.7078260869565219,NORMAL
334,L,297.4,308.3,1366,45.5,165.6,0,0,0,0,0,0,10.900000000000034,6508.646939952214,0.7200000000000002,NORMAL
335,L,301.3,310.0,1506,40.8,167.6,0,0,0,0,0,0,8.699999999999989,6434.4844093764705,0.7286956521739133,NORMAL
336,L,301.5,310.9,1318,50.6,170.4,1,0,1,0,0,0,9.399999999999977,6983.844244734205,0.7408695652173916,HDF
337,L,298.0,308.4,1432,46.2,173.2,0,0,0,0,0,0,10.399999999999977,6928.091447108499,0.7530434782608699,NORMAL
338,L,298.7,309.8,1394,40.3,175.2,0,0,0,0,0,0,11.100000000000023,5882.967347063271,0.7617391304347829,NORMAL
339,L,296.9,308.0,1546,31.1,177.2,0,0,0,0,0,0,11.100000000000023,5034.988658006313,0.770434782608696,NORMAL
340,L,297.6,308.6,1382,47.1,180.0,0,0,0,0,0,0,11.0,6816.439244199918,0.7826086956521743,NORMAL
341,L,297.8,307.8,1597,38.2,182.0,1,1,0,0,0,0,10.0,6388.470548976892,0.7913043478260869,TWF
342,L,298.0,308.2,1489,40.4,2.0,0,0,0,0,0,0,10.199999999999989,6299.479701076205,0.008695652173913044,NORMAL
343,L,299.6,310.1,1384,49.8,4.8,0,0,0,0,0,0,10.5,7217.6206260633335,0.020869565217391303,NORMAL
344,L,302.1,311.2,1447,50.3,7.6,1,0,1,0,0,0,9.099999999999966,7621.933128604828,0.03304347826086956,HDF
345,L,298.0,307.7,1529,34.1,9.6,0,0,0,0,0,0,9.699999999999989,5459.972840208429,0.041739130434782605,NORMAL
346,L,300.5,311.1,1491,42.6,11.6,0,0,0,0,0,0,10.600000000000023,6651.442798033381,0.050434782608695654,NORMAL
347,L,302.0,310.8,1767,27.4,13.6,0,0,0,0,0,0,8.800000000000011,5070.090719922424,0.059130434782608696,NORMAL
348,L,301.3,311.2,1675,32.1,15.6,0,0,0,0,0,0,9.899999999999977,5630.519433396307,0.06782608695652174,NORMAL
349,L,300.5,310.4,1761,26.5,17.6,0,0,0,0,0,0,9.899999999999977,4886.904452291603,0.0765217391304348,NORMAL
350,L,301.0,310.6,1641,33.4,19.6,0,0,0,0,0,0,9.600000000000023,5739.62694625548,0.08521739130434783,NORMAL
351,L,297.6,307.1,1496,39.2,21.6,0,0,0,0,0,0,9.5,6141.101543433232,0.09391304347826088,NORMAL
352,L,298.9,310.6,1406,43.8,23.6,0,0,0,0,0,0,11.700000000000045,6448.9357355829825,0.10260869565217393,NORMAL
353,L,303.5,311.9,1565,38.9,25.6,0,0,0,0,0,0,8.399999999999977,6375.181612052206,0.11130434782608696,NORMAL
354,L,303.2,311.3,1393,52.9,28.4,1,0,1,0,0,0,8.100000000000023,7716.767338841193,0.12347826086956523,HDF
355,L,300.9,310.7,1509,37.5,30.4,0,0,0,0,0,0,9.800000000000011,5925.829142833747,0.13217391304347828,NORMAL
356,L,300.3,309.9,1393,56.1,33.2,0,0,0,0,0,0,9.599999999999966,8183.566119262589,0.14434782608695654,NORMAL
357,L,303.6,312.8,1701,30.8,35.2,0,0,0,0,0,0,9.199999999999989,5486.351746523072,0.1530434782608696,NORMAL
358,L,301.8,311.0,1529,41.6,37.2,0,0,0,0,0,0,9.199999999999989,6660.846632043128,0.1617391304347826,NORMAL
359,L,300.3,311.8,2004,19.6,40.0,0,0,0,0,0,0,11.5,4113.224429492045,0.17391304347826086,NORMAL
360,L,301.6,310.6,2103,19.7,42.8,0,0,0,0,0,0,9.0,4338.445206827897,0.18608695652173912,NORMAL
361,L,297.7,308.9,1575,39.9,44.8,0,0,0,0,0,0,11.199999999999989,6580.85121110722,0.19478260869565217,NORMAL
362,L,302.6,310.4,1415,52.1,47.6,1,0,1,0,0,0,7.7999999999999545,7720.097427053998,0.2069565217391304,HDF
363,L,297.2,308.6,1413,49.8,50.4,0,0,0,0,0,0,11.400000000000034,7368.856896407146,0.21913043478260866,NORMAL
364,L,295.5,305.9,1542,36.2,52.4,0,0,0,0,0,0,10.399999999999977,5845.498618681457,0.2278260869565217,NORMAL
365,L,298.3,309.4,1378,52.3,55.2,0,0,0,0,0,0,11.099999999999966,7547.089919620807,0.23999999999999996,NORMAL
366,L,300.8,311.7,1655,32.2,57.2,0,0,0,0,0,0,10.899999999999977,5580.620470081789,0.24869565217391298,NORMAL
367,L,303.9,313.1,1440,41.1,59.2,1,0,1,0,0,0,9.200000000000045,6197.733987001944,0.25739130434782603,HDF
368,L,298.5,309.5,1294,66.7,62.0,1,0,0,1,0,0,11.0,9038.34112042681,0.2695652173913043,PWF
369,L,297.9,307.3,1502,36.7,64.0,0,0,0,0,0,0,9.400000000000034,5772.508949363053,0.27826086956521734,NORMAL
370,L,302.4,312.0,1545,36.4,66.0,0,0,0,0,0,0,9.600000000000023,5889.229588419426,0.2869565217391304,NORMAL
371,L,300.4,310.5,2424,14.5,68.8,1,0,0,1,0,0,10.100000000000023,3680.6899529458015,0.29913043478260865,PWF
372,L,297.3,308.5,1398,60.4,71.6,1,0,0,1,0,0,11.199999999999989,8842.452346499975,0.31130434782608685,PWF
373,L,297.5,308.6,1352,52.6,74.4,0,0,0,0,0,0,11.100000000000023,7447.166329285629,0.3234782608695651,NORMAL
374,L,299.1,308.2,1409,46.4,77.2,1,0,1,0,0,0,9.099999999999966,6846.326262311069,0.33565217391304336,HDF
375,L,299.2,310.2,1697,30.6,79.2,0,0,0,0,0,0,11.0,5437.908387804718,0.3443478260869564,NORMAL
376,L,300.8,309.7,1418,46.6,82.0,1,0,1,0,0,0,8.899999999999977,6919.755754600975,0.35652173913043467,HDF
377,L,301.7,310.2,1435,48.1,84.8,1,0,1,0,0,0,8.5,7228.1240175018365,0.3686956521739129,HDF
378,L,298.8,308.3,1634,27.9,86.8,0,0,0,0,0,0,9.5,4774.0270282481215,0.377391304347826,NORMAL
379,L,300.5,310.5,1536,36.2,88.8,0,0,0,0,0,0,10.0,5822.753487869467,0.386086956521739,NORMAL
380,L,299.8,309.6,1447,43.1,90.8,0,0,0,0,0,0,9.800000000000011,6530.920831866165,0.394782608695652,NORMAL
381,L,299.5,309.1,1502,44.6,92.8,0,0,0,0,0,0,9.600000000000023,7015.092619661912,0.40347826086956506,NORMAL
382,L,298.9,309.8,1396,49.0,95.6,0,0,0,0,0,0,10.900000000000034,7163.2501292052075,0.4156521739130433,NORMAL
383,L,298.5,308.8,1670,29.6,97.6,0,0,0,0,0,0,10.300000000000011,5176.506935075022,0.42434782608695637,NORMAL
384,L,299.6,310.2,1381,60.5,100.4,1,0,0,1,0,0,10.599999999999966,8749.387900125132,0.4365217391304346,PWF
385,L,300.7,311.7,1910,19.7,103.2,1,0,0,1,0,0,11.0,3940.290225887438,0.4486956521739129,PWF
386,L,300.3,311.4,1318,52.7,106.0,0,0,0,0,0,0,11.099999999999966,7273.6875829544,0.46086956521739114,NORMAL
387,L,301.2,309.9,1382,52.4,108.8,1,0,1,0,0,0,8.699999999999989,7583.469562549377,0.47304347826086934,HDF
388,L,297.6,308.6,1355,46.4,111.6,0,0,0,0,0,0,11.0,6583.94044388325,0.4852173913043476,NORMAL
389,L,300.1,310.1,1684,30.8,113.6,0,0,0,0,0,0,10.0,5431.520482742418,0.49391304347826065,NORMAL
390,L,297.6,308.3,1742,27.7,115.6,0,0,0,0,0,0,10.699999999999989,5053.084231690991,0.5026086956521737,NORMAL
391,L,297.3,308.3,1484,43.9,117.6,0,0,0,0,0,0,11.0,6822.240718633547,0.5113043478260867,NORMAL
392,L,297.5,308.4,1440,35.9,119.6,0,0,0,0,0,0,10.899999999999977,5413.592460665931,0.5199999999999998,NORMAL
393,L,302.7,312.4,1954,24.8,122.4,0,0,0,0,0,0,9.699999999999989,5074.635557294617,0.532173913043478,NORMAL
394,L,298.1,308.3,1331,63.0,125.2,1,0,0,1,0,0,10.199999999999989,8781.065626048829,0.5443478260869563,PWF
395,L,299.0,309.0,1469,40.1,127.2,0,0,0,0,0,0,10.0,6168.716142858287,0.5530434782608693,NORMAL
396,L,297.9,309.1,1507,36.9,129.2,0,0,0,0,0,0,11.200000000000045,5823.287558620577,0.5617391304347823,NORMAL
397,L,296.9,308.0,1713,29.3,131.2,0,0,0,0,0,0,11.100000000000023,5255.978757235332,0.5704347826086954,NORMAL
398,L,298.8,309.9,1568,33.7,133.2,0,0,0,0,0,0,11.099999999999966,5533.559412131014,0.5791304347826084,NORMAL
399,L,302.1,311.2,1417,48.0,136.0,1,0,1,0,0,0,9.099999999999966,7122.618864218779,0.5913043478260868,HDF
400,L,302.1,310.7,1465,40.7,138.0,0,0,0,0,0,0,8.599999999999966,6243.967758887274,0.5999999999999998,NORMAL
401,L,297.9,307.7,1353,50.7,140.8,0,0,0,0,0,0,9.800000000000011,7183.471513918813,0.612173913043478,NORMAL
402,L,304.4,313.6,1507,43.1,142.8,0,0,0,0,0,0,9.200000000000045,6801.726118605607,0.6208695652173911,NORMAL
403,L,296.3,307.3,1444,49.0,145.6,0,0,0,0,0,0,11.0,7409.550993246646,0.6330434782608694,NORMAL
404,L,302.7,310.7,1433,43.7,147.6,1,0,1,0,0,0,8.0,6557.770977078846,0.6417391304347825,HDF
405,L,300.5,311.0,1759,28.3,149.6,0,0,0,0,0,0,10.5,5212.9179939301275,0.6504347826086955,NORMAL
406,L,301.5,310.8,1350,58.5,152.4,1,0,1,0,0,0,9.300000000000011,8270.24266057513,0.6626086956521738,HDF
407,L,297.4,308.3,1465,42.0,154.4,0,0,0,0,0,0,10.900000000000034,6443.406532512666,0.6713043478260868,NORMAL
408,L,298.5,308.2,1654,27.1,156.4,0,0,0,0,0,0,9.699999999999989,4693.895471630558,0.6799999999999999,NORMAL
409,L,302.3,311.5,1384,50.8,159.2,1,0,1,0,0,0,9.199999999999989,7362.552767148943,0.6921739130434782,HDF
410,L,299.0,310.1,1886,21.2,162.0,0,0,0,0,0,0,11.100000000000023,4187.030912900381,0.7043478260869566,NORMAL
411,L,300.1,311.4,1484,43.1,164.0,0,0,0,0,0,0,11.299999999999955,6697.917425355487,0.7130434782608696,NORMAL
412,L,302.0,310.9,1539,34.2,166.0,0,0,0,0,0,0,8.899999999999977,5511.798647017149,0.7217391304347827,NORMAL
413,L,298.0,308.4,1911,22.0,168.8,0,0,0,0,0,0,10.399999999999977,4402.627944740736,0.7339130434782609,NORMAL
414,L,300.2,309.8,1650,29.6,170.8,0,0,0,0,0,0,9.600000000000023,5114.512840044184,0.7426086956521739,NORMAL
415,L,301.6,310.9,1538,40.4,172.8,0,0,0,0,0,0,9.299999999999955,6506.782928311083,0.751304347826087,NORMAL
416,L,299.3,310.3,1396,47.4,175.6,0,0,0,0,0,0,11.0,6929.348084169935,0.7634782608695653,NORMAL
417,L,300.8,309.7,1519,35.8,177.6,0,0,0,0,0,0,8.899999999999977,5694.681227358122,0.7721739130434784,NORMAL
418,L,297.3,308.6,1505,33.5,179.6,1,0,0,0,0,1,11.300000000000011,5279.708253745446,0.7808695652173914,RNF
419,L,300.2,309.7,1448,36.8,181.6,0,0,0,0,0,0,9.5,5580.138759208238,0.7895652173913045,NORMAL
420,L,298.3,309.3,1401,51.9,184.4,0,0,0,0,0,0,11.0,7614.3723622851885,0.8017391304347827,NORMAL
421,L,298.1,308.6,1558,42.4,186.4,0,0,0,0,0,0,10.5,6917.703247400629,0.8104347826086958,NORMAL
422,L,300.7,310.3,1592,36.0,188.4,0,0,0,0,0,0,9.600000000000023,6001.698605417941,0.8191304347826088,NORMAL
423,L,297.3,308.3,1494,38.2,190.4,0,0,0,0,0,0,11.0,5976.440200483079,0.8278260869565219,NORMAL
424,L,299.8,309.5,1476,44.4,192.4,0,0,0,0,0,0,9.699999999999989,6862.746319913831,0.8365217391304349,NORMAL
425,L,301.3,311.2,1457,44.5,194.4,0,0,0,0,0,0,9.899999999999977,6789.66240281582,0.8452173913043479,NORMAL
